,,,,,,,,,,,
,158,"""Polícia Civil indicia sete por estupro""",18/06/2016,Brasil ,Adolescente de 16 anos vítima de estupro coletivo ,"Rio de Janeiro, RJ",Casa desconhecida,"Polícia Civil; indicia sete; estupro;  acusados;  ato; jovem; responder; divulgado vídeos; redes sociais; Polícia Civil; indiciar;  cinco acusados; crime;  estupro; jovem; acusados; divulgação de imagens; menor; abusada sexualmente; conclusão do inquérito; delegada; titular; Delegacia da Criança e Adolescente Vítima; acusados;  produzir e transmitir os vídeos;  imagens; adolescente; nua; desacordada; sendo manipulada; pena; crime; prisão; presos temporariamente; vítima; depoimento; provas materiais; justiça; penas exemplares;  ""Este crime vai entrar para história"";  acabar com a cultura do estupro;  comunidades; ""criminosos não têm a noção de que isto configura crime”; vítima; incluída; Programa de Proteção a Crianças e Adolescentes Ameaçados de Morte;  pais; avó; filho de 3 anos",hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos , violência psicológica (contra menor); violência simbólica (contra menor); violência sexual (contra menor); violência física (Contra menor); violência moral,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/06/policia-civil-indicia-sete-por-estupro.html
,159,"""Quatro são presos por crime similar no Piauí""",18/06/2016,Brasil ,Jovem de 21 anos vítima de um estupro coletivo ,"Sigefredo Pacheco, PI",Carro,presos; crime; Polícia Civil; prendeu; acusados; estupro coletivo; jovem; prisão; autorizada; Justiça;  pedido de prisão preventiva; suspeitos; terem filmado o estupro e divulgado; aplicativo WhatasApp; mulher;  desacordada; dentro de um carro; não esboçou nenhuma reação; ato; delegacia; investigação; inquérito; suspeitos confirmaram participação; conjunção carnal; vítima;  relatou; polícia; acusados;  ofereceram dinheiro;  não fosse denunciar o caso à polícia; conhecia os rapazes; ofereceram um copo de bebida; desmaiou; não lembrando mais de nada do que aconteceu,hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos , violência psicológica; violência simbólica; violência sexual; violência física; violência moral,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/06/quatro-sao-presos-por-crime-similar-no-piaui.html
,160,"""Assassino de deputada era ligado a neonazistas""",18/06/2016,Mundo ,"Jo Cox, deputada inglesa de 42 anos ","Birstall, Inglaterra",Não fica claro ,"assassino; deputada; ligado; neonazistas; histórico mental; suspeito; laços  extremismo de direita; linhas de investigação; suspeito; preso; assassinato; deputada; ligações com neonazistas; sofreria “distúrbios mentais; polícia; homem; custódia; assassinato; alguém solitário; não bebia; não usava drogas;  vizinhos; descrição; contrasta; ataque selvagem; sofrido; testemunhas; assassino; atirou três vezes;  jovem deputada; esfaqueá-la repetidamente;  caída no chão; mãe; irmã; ""não era violento""; doença mental; primeiro ministro; tolerância; trégua; tensa campanha; referendo; depositar flores; homenagem; democracia britânica",hibridismo entre o discurso jornalístico e o policial/jurídico; moralização dos relatos ,violÊncia física; violência letal; violência política ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/mundo/2016/06/assassino-de-deputada-era-ligado-a-neonazistas.html
,161,"""Abrigo assaltado e idosa espancada""",18/06/2016,Local ,Uma idosa e uma enfermeira de nomes e idades não revelados ,"Recife, PE",abrigo de idosos,abrigo; assaltado; idosa; espancada; Delegacia da Várzea; investigar; assalto; homens armados; revólveres; facas; entraram no local;  arrombarem a porta da frente; agredir uma idosa e uma enfermeira; delegado; abordagem criminosa; centro geriátrico; idosas;  funcionárias;  bolsa levada; registrou; boletim de ocorrência; Polícia Militar;  acionada;  suspeitos;  fugido; Policiais; 12º Batalhão da PM; rondas; ninguém foi preso; Imagens;  circuito interno; depoimentos; vítimas; rostos cobertos ,hibridismo entre o discurso jornalístico e o policial/jurídico,violência física; violência política ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/06/abrigo-assaltado-e-idosa-espancada.html
,162,"""Governador recebe pais da menina Beatriz""",20/06/2016,Local ,"Beatriz Angélica, de 7 anos ","Petrolina, PE",escola,"governador; recebe pais; menina; dia de protestos; família; estudante; assassinada; pediu identificação de culpados; assassinada; facadas;  escola; protesto; Palácio do Campo das Princesas; ruas; Centro; grupo;  parentes; amigos; garota; entregar um abaixo-assinado ao governador;  agilidade; investigações; crime; Polícia Civil; investigações; nenhum suspeito preso; fecharem o trânsito; camisas com a foto da menina; seguravam faixas com pedidos de justiça;  sede do governo do estado; pais; menina; imprensa; ""Viemos aqui em busca da justiça. Não vamos desistir disso nunca""; agradecer os esforços; cobrar a solução do crime; pai; mãe; culpados; morte; menina; prisão; ""Sonho todos os dias em ver esse assassino ou esses assassinos pagando pelo que fizeram com minha filha. Não temos medo de lutar por justiça”; secretário de Defesa Social; chefe da polícia civil; crime bárbaro; perícia; pessoas ouvidas; população; fotos; vídeos; ajuda ",hibridismo entre o discurso jornalístico e o policial/jurídico; moralização dos relatos ,violência física (contra menor); violência letal (Contra menor) ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/06/governador-recebe-pais-da-menina-beatriz.html
,163,"""Bolsonaro vira réu no Supremo""",22/06/2016,Capa,"Maria do Rosário, deputada federal ","Brasília, DF",Câmara dos Deputados ,"julgamento; vira réu; Supremo; deputado; responderá; injúria; incitação ao estupro; afirmado; Câmara; ""não estupraria a deputada 'porque ela não merece'"" ",hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimentos de posse e controle sobre o corpo feminino) ,violência simbólica; violência psicológica; violência moral; violência política ,http://www.impresso.diariodepernambuco.com.br/capas/2016/06/capa-22-06.html
,164,"""Bolsonaro e a convivência civilizada""",22/06/2016,Editorial ,"Maria do Rosário, deputada federal ","Brasília, DF",Câmara dos Deputados ,"convivência civilizada; ambiente democrático; contundente; discurso; prática; sem agressões; atropelar a lei; ferir a dignidade; Supremo Tribunal Federal; tornou réu; deputado; injúria; incitação pública ao estupro; denunciado; vice-procuradora-geral da República; declarações; jornal; deputada; “muito feia”; não seria “merecedora”de estupro;  plenário; Câmara; injúria; detenção; pena; incitação ao crime; responder a processo; mulheres; merecem ser estupradas; ministro; argumento da defesa; imunidade parlamentar; relator do caso; favorável à aceitação da denúncia;  imunidade; ""chamar alguém de negro safado ou de gay pervertido"";  ""violação à dignidade das pessoas”;  consolidar; cultura do estupro; país",hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimentos de posse e controle sobre o corpo feminino); moralização dos relatos  ,violência simbólica; violência psicológica; violência moral; violência política ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/opiniao/2016/06/bolsonaro-e-a-convivencia-civilizada.html
,165,Bolsonaro vira réu por incitação ao estupro,22/06/2016,Política ,"Maria do Rosário, deputada federal ","Brasília, DF",Câmara dos Deputados ,"vira réu; incitação ao estupro; decisão;  deputado; Supremo Tribunal Federal; parlamentar; ""não estupraria a deputada porque 'ela não merece'""; tornar réu; deputado; injúria; incitação pública ao estupro; episódio; tribuna da Câmara; ""não estupraria a deputada Maria do Rosário  'porque ela não merece'”; declarações; jornal; ""ela é muito feia""; ""'Não faz meu gênero. Jamais a estupraria'”; denúncia;  incitação ao estupro; queixa-crime; processá-lo; injúria. condenado; preso; pagar multa; relator do caso; ministro; manifestação; teve potencial de incitar homens à prática de crimes conta as mulheres; crime de estupro;  vontade do homem; imunidade parlamentar; arroubo de retórica ",hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimentos de posse e controle sobre o corpo feminino) ,violência simbólica; violência psicológica; violência moral; violência política ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/politica/2016/06/bolsonaro-vira-reu-por-incitacao-ao-estupro.html
,166,"""Três acusados têm a prisão decretada""",25/06/2016,Brasil ,adolescente de 16 anos vítima de estupro coletivo ,"Rio de Janeiro, RJ",Casa desconhecida,estupro coletivo; acusados; prisão decretada; Justiça; decretou; prisão preventiva; acusados; participar do estupro coletivo;  adolescente; prisão decretada; crime; estupro de vulnerável;  crime; filmar cena pornográfica envolvendo adolescente; processo;  tramitar em segredo de justiça;  preservar a imagem e o nome da vítima adolescente,hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ; ,violência física; violência sexual; violência simbólica; violência moral; violência psicológica ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/06/tres-acusados-tem-a-prisao-decretada.html
,167,"""Depois de repórter, iG demite editora""",25/06/2016,Brasil ,Jornalista de 21 anos assediada por cantor ,"São Paulo, SP",entrevista,repórter; IG; demite editora; publicou; notícia;  assédio sexual; cantor; estagiária; mesma empresa ; demitida; afastamento da colega; denunciando; episódio; colega; jovem; denunciou; 1ª Delegacia da Mulher de São Paulo;  assédio sexual; acusado; chamá-la de “gostosinha”;  dizer que a “quebraria no meio”;  coletiva;  presidente; Sindicato dos Jornalistas de São Paulo; criticou; segunda demissão; sindicato; se posicionou; condenando; assédio sexual; estagiária,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); hibridismo entre o discurso jornalístico e o policial/jurídico,violência psicológica; violência simbólica; violência sexual; violência moral ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/06/depois-de-reporter-ig-demite-editora.html
,168,"""Polêmica em propaganda da Aspirina""",25/06/2016,Brasil ,Mulheres em geral ,"São Paulo, SP",violência simbólica ,polêmica; propaganda; Aspirina; Peça premiada; Cannes; acusada; machismo; cancelada; a pedido Bayer; fabricante; medicamento;  críticos; anúncio; faz referência a um ato sexual gravado sem o consentimento da mulher; pornografia de vingança;  vídeos íntimos são divulgados na internet; caso; repercussão internacional; publicitária; indústria da propaganda dominada por homens; redes sociais; piada; agência; lamenta; anúncio; constrangimentos ,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos , violência simbólica,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/06/polemica-em-propaganda-da-aspirina.html
,169,"""Candidato preso por três estupros""",25/06/2016,Local,"Menina de dez anos e dois meninos, sendo um de 13 e um de oito anos","Recife, PE",Residência ,candidato; preso; três estupros; candidato a vereador; preso; encaminhando ao Cotel; suspeita; estuprar três crianças;  famílias;  vítimas;  Departamento de Proteção a Criança e ao Adolescente; denunciar;  crimes; caso; investigado; delegado; mãe; adolescente; denunciou; abusos; forçou o menino a ter relações sexuais; força física; obrigou garoto; fazer sexo; vítima; prestou depoimento; acusando; violentado; menina; moradora  bairro; investigador; casos; vítimas; prestar denúncia; suspeito; preso; condenado; pena; crime; estupro de vulnerável; partido; abrir processo; expulsar da legenda,hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência sexual (contra menor); violência física (Contra menor),http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/06/candidato-preso-por-tres-estupros.html
,170,"""Vítimas da crueldade e da impunidade""",26/06/2016,Brasil ,Meninas e mulheres vítimas de estupro coletivo no Brasil ,rio de Janeiro; Piauí; Paraíba,vários lugares,vítimas; crueldade; impunidade; aumento de denúncias; estupro coletivo; Brasil; triste realidade; chocou o Brasil e o mundo; ocorrido com frequência; jovens; embriagadas; dopadas; violentadas; pessoas conhecidas; Levantamento; denunciados; casos; estupro coletivo; revelados; divulgação da violência; ocorrências;  estupro coletivo; caso; extrema crueldade;  quatro jovens; estupradas; espancadas; jogadas de um penhasco; não resistiu aos ferimentos; morreu;  caso;  extrema violência coletiva; mulheres; chocou o Brasil; originou a CPI da violência contra a mulher;  Congresso; estupradas coletivamente;  10 homens;  festa de casamento; assassinadas; violências; mulheres; vítimas; estupro; subnotificação; maioria das vítimas;  crianças; adolescentes; envergonhadas; medo de denunciar,hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência sexual (contra menor); violência física (Contra menor); violência letal (contra menor) ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/06/vitimas-da-crueldade-e-da-impunidade.html
,171,"""Corpo de garota é encontrado""",30/06/2016,Capa,mulher que estava desaparecida há mais de um mês,"Olinda, PE",Mangue,corpo; garota; encontrado; vítima; desaparecida; enterrada; mangue; polícia; prendeu; apreendeu; adolescente; suspeito,hibridismo entre o discurso jornalístico e o policial/jurídico,violência física; violência letal ,http://www.impresso.diariodepernambuco.com.br/capas/2016/06/capa-30-06.html
,172,"""Achado corpo de garota em Olinda""",30/06/2016,Local,"Dharma de Andrade Vilas Boas, 14 anos","Olinda, PE",Mangue, corpo; garota; vítima; desaparecida; enterrada; perto de um mangue; Polícia; prendeu; suspeito; apreendeu um adolescente; menina; comunidade; estaria grávida; família; sumido;  envolvimento com drogas; delegado; Delegacia do Varadouro; quatro pessoas; investigadas; crime;  menores de idade; mentor; crime; adolescentes; apreendido; arma; Instituto de Medicina Legal; Instituto de Criminalística; perícia; mãe; buscas; sem esperanças; adolescente; morta; dois tiros ,hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino),violência física; violência letal ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/06/achado-corpo-de-garota-em-olinda.html
,173,"""Brunet foi vítima de agressão""",02/07/2016,Capa,"Luiza Brunet, modelo e atriz",Estados Unidos,Não fica claro ,denúncia; vítima; agressão; espancada; ex-namorado; viagem ,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino),violência doméstica e intrafamiliar; violência física  ,http://www.impresso.diariodepernambuco.com.br/capas/2016/07/capa-02-07.html
,174,"""Advogada diz que caso Brunet incentiva novas denúncias""",02/07/2016,Brasil ,"Luiza Brunet, modelo e atriz",Estados Unidos,hotel,"Advogada;  caso Brunet; incentiva; denúncias; modelo; denunciou; vítima; agressão; ex-companheiro; Representante;  OAB; atriz; presidente;  Comissão da Mulher da Ordem dos Advogados do Brasil; denunciar publicamente; agressão; ex-namorado; mulheres; vítimas;  violência doméstica; denunciar; procurar autoridades competentes; ""mulher de vida pública""; famosa; com muitos fãs; violência contra as mulheres; todas as classes sociais; cultura machistas; mulheres agredidas; silenciam; receio; julgadas; criminalizadas; Brasil; país violento; Mapa da Violência; Comissão das Mulheres da OAB; judiciário; agressor; rede de proteção feminina; vítimas;  procurar delegacias especializadas; seccionais da OAB;   orientação jurídica; modelo; atriz; relacionamento; empresário; revelou; espancada; hotel; ex-namorado; série de agressões; voltar às escondidas ",objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); hibridismo entre o discurso jornalístico e o policial/jurídico,violência doméstica e intrafamiliar; violência física  ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/07/advogada-diz-que-caso-brunet-incentiva-novas-denuncias.html
,175,"""Lírio Parisotto nega agressão a modelo""",02/07/2016,Brasil ,"Luiza Brunet, modelo e atriz",Estados Unidos,hotel,"nega; agressão; empresário; ex-companheiro; acusação; agressão; redes sociais;  nega o ataque;  ex-modelo; ""direito de me defender""; tentativas de agressão; ""tapas, chutes, mordidas, unhadas”; publicação; caso; em sigilo; fúria; se enfureceu; total descontrole; série de agressões verbais; soco no olho; chutes; empresário; teria imobilizado; quebrou quatro de suas costelas; fim da tortura;  modelo; ameaçou gritar; teria conseguido escapar; se trancou no quarto; retornou ao Brasil",objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); hibridismo entre o discurso jornalístico e o policial/jurídico,violência doméstica e intrafamiliar; violência física; violência psicológica; violência moral,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/07/lirio-parisotto-nega-agressao-a-modelo.html
,176,"""Primavera feminista""",03/07/2016,Capa,Mulheres brasileiras no geral,Brasil,vários lugares,"primavera feminista; século XIX, anos 1960; anos 1980; mulheres; lutaram; direito ao voto; direito de evitar a gravidez; estados; protestam; manter os próprios direitos; se empoderar; domínio do próprio corpo; feminismo; floresce",objetificação da mulher (sentimento de posse e controle sobre o corpo feminino),violência doméstica e intrafamiliar; violência física; violência psicológica; violência sexual,http://www.impresso.diariodepernambuco.com.br/capas/2016/07/capa-03-07.html
,177,"""Uma nova primavera feminista""                                              ",03/07/2016,Brasil ,Mulheres brasileiras no geral,Brasil,vários lugares,"Mulheres; adolescentes; se mobilizam; ruas; redes sociais; defender  direitos; se solidarizam; sofrem violência; mulheres; protestam; todos os estados; conquista de direitos; igualdade; estatísticas cruéis; angustiante; saia comprida ou curta; mulher; sofre violência;  país; denunciar; agressão; ex-companheiro; modelo; dor; embate; privilégios de classe, de raça e de gênero; jovem; noivo; estuprou; rapaz; sexo antes do casamento; pretendia se casar virgem;  negativas; insuficientes; noivo; estuprou; engravidou;  teve de se casar com seu abusador; costume; época; “Eu fui estuprada”; repudiadas; não bebia; não usava drogas; jovem; culpabilizada; comportamento; caso; comoção nacional; situação de guerra; brutal; desigual; acusadas; mulheres; vítimas; mulheres muçulmanas; burca; violentadas; marcha das vadias; domínio do próprio corpo; casos; chocaram; Brasil; mala; crime; chocou o Brasil; imigrante italiano; matou;  esposa; guardou seu corpo; dentro de uma mala; crime cruel; matou; sufocada; grávida; quebrou seu pescoço;  seccionou o joelho; condenado; prisão; casou novamente; Golpes de tesoura; atriz; assassinada; ator; ajuda  mulher; matar; crime; mudanças ; Lei de Crime Hediondos; maníaco do parque; estupros; assassinatos; parque; matado; oito mulheres; enforcamento; Bruxaria; dona de casa; espancada; dezenas de moradores; acusada; sequestrar; crianças;  utilizá-las em magia negra; Maria da Penha; sofrimento; Brasil; obrigado a criar a Lei Maria da Penha; proteger as vítimas de violência doméstica;  casada; professor; tentou matá-la duas vezes;  simulando um assalto; tentando eletrocutá-la; preso; pressão; Corte Internacional; Esquartejamento;
 goleiro; mandante; morte; filho; atleta; sequestrada; amarrada; estrangulada; esquartejada; pedaços;  corpo; jogados num canil. condenado; prisão; homicídio triplamente qualificado; excomungados; família; menina; estuprada; padrasto; aborto; médicos;  procedimento excomungados;  estupro coletivo;  garota; comoção;  nível de violência a qual ela foi exposta; drogada; violentada; vários homens; monstruosidade; crime; pessoas; condenaram; vítima; ligada a traficantes; ""merecia o que tinha lhe acontecido""; explodiram denúncias; estupros coletivos",hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência doméstica e intrafamiliar; violência física; violência psicológica; violência sexual; violência letal,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/07/uma-nova-primavera-feminista.html
,178,"""O grito, antes abafado, soa mais alto""",03/07/2016,Brasil ,Mulheres brasileiras no geral,Brasil,vários lugares,grito; abafado; mulheres; desabrochar; empoderamento; delegada; caso dos 30; cultura do estupro; a repórter do IG;  denunciou; assédio; cantor; prova; áudios constrangedores; demitida; denúncia; mulheres; protestaram;  redes sociais; ruas; criaram uma Fanpage; contestar; gravaram vídeos; contando os assédios sofridos; Campanhas; redes sociais;  ajudaram a conscientizar;  #meuamigosecreto; #meuprimeiro assédio;  boom feminista; fenômeno mundial; marcha das vadias; machismo; feminista; movimento; governo; academia; ministério que englobava as mulheres e as minorias; extinto; tempos sombrios; Congresso Nacional; estado laico; projetos baseados em religião; estudo;  machismo; mundial; Brasil;  quinto lugar; ranking; feminicídio; Organização das Nações Unidas;  atrizes;  cantoras; revelando histórias de assédio; violência.,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência doméstica e intrafamiliar; violência física; violência psicológica; violência sexual; violência letal,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/07/o-grito-antes-abafado-soa-mais-alto.html
,179,"""Nem com uma flor""",03/07/2016,Editorial ,Mulheres brasileiras no geral,Brasil,vários lugares,feminismo; impressa; Diario de Pernambuco; jornal; instância de poder; reduto masculino; feminismo; moda; vocábulo; psicólogos chiques; texto; sentido perturbante; palavra misteriosa; colunista; leitoras; imagem; mil flores em um tabuleiro de verduras; desabrochar dos direitos civis; voto;  fumar em público;  escandalizava; europeus; feminismo; redação; maioria feminina; no comando;  redes sociais; denúncias; estupros; agressões; cerceamento de direitos; discriminação no trabalho; propagam; mobilização feminina; violência; mulheres; autonomia ; sociedade,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência doméstica e intrafamiliar; violência física; violência psicológica; violência sexual; violência letal,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/opiniao/2016/07/nem-com-uma-flor.html
,180,"""Novos capítulos no caso de Eliza Samudio""",05/07/2016,Brasil ,"Eliza Samúdio, modelo ",Brasil,sítio,Caso Eliza Samúdio; irmão; ex-goleiro; acusa; morte; modelo; desaparecida; morte; ocultação de cadáver; mulher; mãe; filho; condenado; prisão;  crimes; corponunca foi encontrado; detido; presídio; presas;  crimes; corpo ocultado; julgado; Justiça de Minas;  crime; praticado; sítio; ex-atleta; Polícia Civil do Rio;  investiga; agressões sofridas; desaparecer; denunciado agressões; Delegacia Especial de Atendimento à Mulher; investigação complementar;  identificar; dois indivíduos; participado; sequestro; tentativa de aborto; ,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino);  hibridismo entre o discurso jornalístico e o policial/jurídico,violência doméstica e intrafamiliar; violência física; violência psicológica; violência sexual; violência letal,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/07/novos-capitulos-no-caso-de-eliza-samudio.html
,181,"""Bala perdida atinge mulher""",06/07/2016,Capa,mulher de nome e idade não revelados que foi atingida após tiroteio no metrô,"Recife, PE",metrô,bala perdida; atinge; mulher; metrô; tiros; correria;  pessoas assustadas; estação; metrô; passageira; atingida; hospital ,-,violência física; violência urbana ,http://www.impresso.diariodepernambuco.com.br/capas/2016/07/capa-06-07.html
,182,"""Passageira do metrô atingida por bala perdida""",06/07/2016,Local,"Maria do Carmo da Cunha Ocino, 37 anos","Recife, PE",metrô,passageira; metrô; atingida; bala perdida; tiros; correria; dezenas de pessoas assustadas; estação Central do Metrô; usuário; mulher; vendedor de pipocas; paquerado; revoltado; usuário puxou uma arma; atirou; rapaz; tiro; acertou a passageira; rampa; vítima; socorrida; equipe de segurança do metrô;  Polícia Militar; encaminhada; Hospital da Restauração; cirurgia; MetroRec;  divulgar;  imagens;  circuito interno de segurança; ajudar a identificar; suspeito.,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); hibridismo entre o discurso jornalístico e o policial/jurídico,violência física; violência urbana ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/07/passageira-do-metro-atingida-por-bala-perdida.html
,183,"""Cunhado denunciado por morte""",09/07/2016,Brasil ,"Ana Hickmann, modelo ","Belo Horizonte, MG",Hotel,cunhado; denunciado; morte; Justiça; acatou denúncia;  homicídio doloso;  MP; cunhado; apresentadora; matou; fã da apresentadora; invadiu o quarto de hotel; equipe; hospedada; assassiná-la; réu; responder pelo crime; processo; júri popular.,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); hibridismo entre o discurso jornalístico e o policial/jurídico,violência psicológica,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/07/cunhado-denunciado-por-morte.html
,184,"""Ex-BBB vira réu e pode ganhar nova acusação""",13/07/2016,Brasil ,adolescentes vítimas de assédio e violência sexual ,"Curitiba, PR",Não fica claro,ex-bbb; vira réu; acusação; ex-participante;  programa Big Brother Brasil; TV Globo; processo; acusa; estupro de vulnerável;  responder; armazenamento de conteúdos pornográficos; Ministério Público do Paraná; aditamento;  denúncia;  Justiça; crime; perícia; equipamentos eletrônicos; pornografia infantil; acusado; estupro de vulnerável; tráfico de drogas; fornecimento de bebidas alcoólicas a menores de idade; tentativa de estupro,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); hibridismo entre o discurso jornalístico e o policial/jurídico,violência sexual (Contra menor); violência física (contra menor); violência moral (Contra menor),http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/07/ex-bbb-vira-reu-e-pode-ganhar-nova-acusacao.html
,185,"""Pai sacou 400 mil antes de desaparecer""",15/07/2016,Capa,menina de 1 ano e nove meses sequestrada pelo pai ,"Recife, PE",Não fica claro,"pai; sacou 400 mil; desaparecer; sumiço; menina; envolto em mistério; desapareceram; engenheiro; não devolveu filha à mãe; polícia; ""minha vida está esmagada""; mãe; criança; desabafou", hibridismo entre o discurso jornalístico e o policial/jurídico,violência doméstica e intrafamiliar; violência física; violência psicológica ,http://www.impresso.diariodepernambuco.com.br/capas/2016/07/capa-15-07.html
,186,"""Pai sacou R$ 400 mil e sumiu com filha""",15/07/2016,Local ," Júlia Cavalcanti Alencar , de 1 ano e nove meses sequestrada pelo pai ","Recife, PE",Residência ,Pai; sacou R$ 400 mil; sumiu com filha; engenheiro; não devolveu a criança à mãe; polícia; fora do estado ou até mesmo do país; desaparecimento; menina; pai;  envolto em mistério; sumidos; engenheiro; não devolveu a filha à mãe; servidora pública; bastante abalada; mantém esperanças;   caso; investigado; Departamento de Polícia da Criança e do Adolescente; delegado; documento; pai; menina; autorização; mãe; polícia federal; polícia rodoviária federal; desaparecimento; ex-companheiro; filha; mandado de busca e apreensão; justiça; Conselho Tutelar; procurada; disputando a guarda;  agrediu; ameaçou de morte; denunciou; ex-companheiro; recebeu medida protetiva; amamentação; família;  cartaz; menina; equipe de investigadores; divulgado; redes sociais; pontos do Grande Recife; Divisão de Desaparecidos; Disque-denúncia , hibridismo entre o discurso jornalístico e o policial/jurídico,violência doméstica e intrafamiliar; violência física; violência psicológica ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/07/pai-sacou-r-400-mil-e-sumiu-com-filha.html
,187,"""Polícia segue sem pistas de pai e filha""",16/07/2016,Capa," Júlia Cavalcanti Alencar , de 1 ano e nove meses sequestrada pelo pai ","Recife, PE",Residência ,desaparecimento; polícia; sem pistas; pai; filha; delegacia; busca informações; engenheiro; filha; desapareceram, hibridismo entre o discurso jornalístico e o policial/jurídico,violência doméstica e intrafamiliar; violência física; violência psicológica ,http://www.impresso.diariodepernambuco.com.br/capas/2016/07/capa-16-07.html
,188,"""Pai e filha ainda estão desaparecidos""",16/07/2016,Local," Júlia Cavalcanti Alencar , de 1 ano e nove meses sequestrada pelo pai ","Recife, PE",Residência ,mistério; pai; filha; desaparecidos; polícia; sem informações; paradeiro; engenheiro; acusado; ex-companheira; sumido; criançs; amigo; ouvido; delegado; DPCA; investigadores., hibridismo entre o discurso jornalístico e o policial/jurídico,violência doméstica e intrafamiliar; violência física; violência psicológica ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/07/pai-e-filha-ainda-estao-desaparecidos.html
